Degree Betweenness Closeness Clustering Eigenvector Membership
93 24417.10260171 0.46976638 0.14329126 0.00000000 1
19 163.70595104 0.42166941 0.21052632 0.00000000 1
52 3788.49986014 0.44971495 0.32579186 0.00000000 0
31 2787.21424455 0.47301661 0.25161290 0.00000000 0
25 308.00094917 0.45917910 0.28666667 0.00000000 0
11 1201.44281586 0.44467731 0.38181818 0.00000000 0
35 1491.15969836 0.46557203 0.28571429 0.00000000 0
167 4674.40676521 0.47598051 0.07293846 0.00000000 0
13 239.49139900 0.46093340 0.44871795 0.00000000 0
113 4495.08058474 0.47153039 0.08027813 0.00000000 0
14 294.10582887 0.42037303 0.25274725 0.00000000 0
10 645.73176219 0.41641852 0.33333333 0.00000000 0
49 6148.36408761 0.45608183 0.20153061 0.00000000 0
24 108.04166975 0.45883669 0.36231884 0.00000000 0
11 212.43220783 0.45544041 0.43636364 0.00000000 0
237 73644.61087969 0.46897866 0.02896374 0.00000000 0
49 10815.91796110 0.42551867 0.07993197 0.00000000 0
52 3271.24401068 0.45533930 0.25339367 0.00000000 1
85 3148.13167434 0.46656051 0.26862745 0.00000000 1
32 332.72610632 0.46723365 0.37903226 0.00000000 1
24 405.80934666 0.46385224 0.31884058 0.00000000 1
45 723.37270715 0.47116931 0.19797980 0.00000000 0
28 0.00000000 0.45547413 0.27248677 0.00000000 0
35 441.39720114 0.47019716 0.36638655 0.00000000 1
32 906.42089530 0.46504421 0.37701613 0.00000000 0
67 20.85458056 0.47668113 0.29172320 0.00000000 1
177 590.08756715 0.49204318 0.12711864 0.00000000 1
62 3509.84136375 0.47517183 0.33738763 0.00000000 1
63 6697.39820675 0.45409594 0.12903226 0.00000000 1
27 73.44672698 0.46266637 0.41880342 0.00000000 0
172 20955.21609663 0.46518485 0.04283966 0.00000000 0
4 1.54600033 0.44177197 0.66666667 0.00000000 0
435 67928.63141040 0.49604966 0.06990836 0.00000000 1
57 8885.01223732 0.46687913 0.16979950 0.00000000 0
193 26753.01353490 0.48300495 0.08441278 0.00000000 1
44 6353.47836438 0.45292602 0.20084567 0.00000000 0
64 4517.08716923 0.46858579 0.15228175 0.00000000 0
2 0.00000000 0.40621905 1.00000000 0.00000000 0
15 78.41555753 0.45162948 0.38095238 0.00000000 0
49 2194.92059021 0.47797716 0.32482993 0.00000000 1
68 2173.19539824 0.46413216 0.15496049 0.00000000 1
47 0.00000000 0.44928806 0.18223867 0.00000000 1
62 0.00000000 0.46737562 0.19725013 0.00000000 1
86 291.00378502 0.47308934 0.20082079 0.00000000 1
88 153.63987103 0.47098898 0.17476489 0.00000000 1
166 354.53882941 0.48130476 0.11909456 0.00000000 1
89 60.23116853 0.47026903 0.14632278 0.00000000 1
34 39.89685226 0.44616054 0.16399287 0.00000000 1
162 666.04748419 0.47005348 0.10973085 0.00000000 1
61 199.27903563 0.46183292 0.16010929 0.00000000 1
189 797.84487080 0.48029038 0.10396263 0.00000000 1
26 59.53394407 0.46687913 0.37538462 0.00000000 0
46 6.22661206 0.47330769 0.26666667 0.00000000 1
46 6.22661206 0.47330769 0.26666667 0.00000000 1
93 924.77608779 0.47124148 0.14352501 0.00000000 1
54 3048.71691914 0.46010618 0.27742837 0.00000000 0
110 2153.13923162 0.47760615 0.13127606 0.00000000 1
85 1199.61792523 0.46176360 0.15714286 0.00000000 1
76 3073.44228187 0.47487844 0.24666667 0.00000000 1
65 2800.98718105 0.46204100 0.18750000 0.00000000 0
53 334.86915312 0.45392844 0.24891147 0.00000000 1
43 1630.94436830 0.46741112 0.28017719 0.00000000 1
11 37.23657455 0.43477954 0.54545455 0.00000000 0
34 472.35545481 0.36811247 0.09982175 0.00000000 1
91 5455.98994082 0.47553907 0.17557998 0.00000000 1
25 77.38585886 0.42452049 0.27000000 0.00000000 1
30 266.89109368 0.47192821 0.34712644 0.00000000 1
141 18289.57620702 0.47070073 0.12877406 0.00000000 1
75 1155.03016412 0.46933638 0.24648649 0.00000000 1
35 386.05335476 0.45239321 0.20336134 0.00000000 1
75 4370.20219340 0.47805143 0.20900901 0.00000000 1
252 11053.37339997 0.48540549 0.07927022 0.00000000 1
21 1129.56559022 0.46304937 0.30000000 0.00000000 0
45 0.00000000 0.45166263 0.18282828 0.00000000 1
48 0.00000000 0.44250270 0.21099291 0.00000000 1
96 6212.09816050 0.47664420 0.20263158 0.00000000 1
21 491.38201292 0.43438052 0.18571429 0.00000000 0
52 1496.71178403 0.45189483 0.13800905 0.00000000 1
1742 696660.71619134 0.56079110 0.01142632 0.00000000 0
137 38309.19429173 0.46776646 0.06966509 0.00000000 0
19 1062.71618123 0.43993994 0.26315789 0.00000000 0
136 15593.40642031 0.47801429 0.14400871 0.00000000 1
43 924.63610461 0.47120539 0.27464009 0.00000000 1
84 2213.89925373 0.46730463 0.25702811 0.00000000 1
383 49600.94122958 0.48783002 0.05612894 0.00000000 1
60 0.00000000 0.45483442 0.21920904 0.00000000 1
32 1302.72818224 0.46901441 0.35685484 0.00000000 1
9 82.93565045 0.39871695 0.19444444 0.00000000 0
272 29477.17887674 0.48763671 0.06311048 0.00000000 0
49 7602.10150307 0.45730212 0.14540816 0.00000000 0
18 531.76815323 0.47138589 0.41830065 0.00000000 0
17 0.00000000 0.44902576 0.25735294 0.00000000 0
25 309.91746597 0.44355536 0.26666667 0.00000000 1
6 0.00000000 0.42031560 0.26666667 0.00000000 0
75 3466.52361645 0.46190226 0.11207207 0.00000000 0
28 2262.28665583 0.45849478 0.33333333 0.00000000 0
64 147.68583466 0.47760615 0.27083333 0.00000000 1
24 0.00000000 0.44069618 0.30434783 0.00000000 0
21 303.03811148 0.44599884 0.28095238 0.00000000 0
62 118.60808162 0.44736077 0.15864622 0.00000000 0
24 1097.40183157 0.44554671 0.29347826 0.00000000 0
